Measure Names,State/Jurisdiction,Variant,Measure Values,Total Sequences 
Share High,Commonwealth of the Northern Mariana Islands,B.1.1.529 (Omicron),0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.351,0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.351,0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.351,0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.427/429,0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.525,0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.525,0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.525,0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.526 (Iota),0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.1,0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0.145318046,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.2 (Delta),0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.617.3,0,103
Share,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,103
Share Low,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,103
Share High,Commonwealth of the Northern Mariana Islands,B.1.621 (Mu),0,103
Share,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0.128827795,103
Share Low,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,103
Share High,Commonwealth of the Northern Mariana Islands,BA.2 (Omicron),0,103
Share,Commonwealth of the Northern Mariana Islands,Other,0,103
Share Low,Commonwealth of the Northern Mariana Islands,Other,0,103
Share High,Commonwealth of the Northern Mariana Islands,Other,0,103
Share,Commonwealth of the Northern Mariana Islands,P.1,0,103
Share Low,Commonwealth of the Northern Mariana Islands,P.1,0,103
Share High,Commonwealth of the Northern Mariana Islands,P.1,0,103
Share,Commonwealth of the Northern Mariana Islands,P.2,0,103
Share Low,Commonwealth of the Northern Mariana Islands,P.2,0,103
Share High,Commonwealth of the Northern Mariana Islands,P.2,0,103
Share,Connecticut,AY.1 (Delta),0,"1,981"
Share Low,Connecticut,AY.1 (Delta),0,"1,981"
Share High,Connecticut,AY.1 (Delta),0,"1,981"
Share,Connecticut,AY.2 (Delta),0,"1,981"
Share Low,Connecticut,AY.2 (Delta),0,"1,981"
Share High,Connecticut,AY.2 (Delta),0,"1,981"
Share,Connecticut,B.1.1.7 (Alpha),0,"1,981"
Share Low,Connecticut,B.1.1.7 (Alpha),0,"1,981"
Share High,Connecticut,B.1.1.7 (Alpha),0,"1,981"
Share,Connecticut,B.1.1.529 (Omicron),0.977380276,"1,981"
Share Low,Connecticut,B.1.1.529 (Omicron),0.963246047,"1,981"
Share High,Connecticut,B.1.1.529 (Omicron),0.987152338,"1,981"
Share,Connecticut,B.1.351,0,"1,981"
Share Low,Connecticut,B.1.351,0,"1,981"
Share High,Connecticut,B.1.351,0,"1,981"
Share,Connecticut,B.1.427/429,0,"1,981"
Share Low,Connecticut,B.1.427/429,0,"1,981"
Share High,Connecticut,B.1.427/429,0,"1,981"
Share,Connecticut,B.1.525,0,"1,981"
Share Low,Connecticut,B.1.525,0,"1,981"
Share High,Connecticut,B.1.525,0,"1,981"
Share,Connecticut,B.1.526 (Iota),0,"1,981"
Share Low,Connecticut,B.1.526 (Iota),0,"1,981"
Share High,Connecticut,B.1.526 (Iota),0,"1,981"
Share,Connecticut,B.1.617.1,0,"1,981"
Share Low,Connecticut,B.1.617.1,0,"1,981"
Share High,Connecticut,B.1.617.1,0,"1,981"
Share,Connecticut,B.1.617.2 (Delta),0.020197982,"1,981"
Share Low,Connecticut,B.1.617.2 (Delta),0.011325863,"1,981"
Share High,Connecticut,B.1.617.2 (Delta),0.033141050,"1,981"
Share,Connecticut,B.1.617.3,0,"1,981"
Share Low,Connecticut,B.1.617.3,0,"1,981"
Share High,Connecticut,B.1.617.3,0,"1,981"
Share,Connecticut,B.1.621 (Mu),0,"1,981"
Share Low,Connecticut,B.1.621 (Mu),0,"1,981"
Share High,Connecticut,B.1.621 (Mu),0,"1,981"
Share,Connecticut,BA.2 (Omicron),0.001746396,"1,981"
Share Low,Connecticut,BA.2 (Omicron),0.000417089,"1,981"
Share High,Connecticut,BA.2 (Omicron),0.004764028,"1,981"
Share,Connecticut,Other,0.000675366,"1,981"
Share Low,Connecticut,Other,2.739717047e-06,"1,981"
Share High,Connecticut,Other,0.005211871,"1,981"
Share,Connecticut,P.1,0,"1,981"
Share Low,Connecticut,P.1,0,"1,981"
Share High,Connecticut,P.1,0,"1,981"
Share,Connecticut,P.2,0,"1,981"
Share Low,Connecticut,P.2,0,"1,981"
Share High,Connecticut,P.2,0,"1,981"
Share,Delaware,AY.1 (Delta),0,"1,312"
Share Low,Delaware,AY.1 (Delta),0,"1,312"
Share High,Delaware,AY.1 (Delta),0,"1,312"
Share,Delaware,AY.2 (Delta),0,"1,312"
Share Low,Delaware,AY.2 (Delta),0,"1,312"
Share High,Delaware,AY.2 (Delta),0,"1,312"
Share,Delaware,B.1.1.7 (Alpha),0,"1,312"
Share Low,Delaware,B.1.1.7 (Alpha),0,"1,312"
Share High,Delaware,B.1.1.7 (Alpha),0,"1,312"
Share,Delaware,B.1.1.529 (Omicron),0.980593503,"1,312"
Share Low,Delaware,B.1.1.529 (Omicron),0.971582770,"1,312"
Share High,Delaware,B.1.1.529 (Omicron),0.987347543,"1,312"
Share,Delaware,B.1.351,0,"1,312"
Share Low,Delaware,B.1.351,0,"1,312"
Share High,Delaware,B.1.351,0,"1,312"
Share,Delaware,B.1.427/429,0,"1,312"
Share Low,Delaware,B.1.427/429,0,"1,312"
Share High,Delaware,B.1.427/429,0,"1,312"
Share,Delaware,B.1.525,0,"1,312"
Share Low,Delaware,B.1.525,0,"1,312"
Share High,Delaware,B.1.525,0,"1,312"
Share,Delaware,B.1.526 (Iota),0,"1,312"
Share Low,Delaware,B.1.526 (Iota),0,"1,312"
Share High,Delaware,B.1.526 (Iota),0,"1,312"
Share,Delaware,B.1.617.1,0,"1,312"
Share Low,Delaware,B.1.617.1,0,"1,312"
Share High,Delaware,B.1.617.1,0,"1,312"
Share,Delaware,B.1.617.2 (Delta),0.018017484,"1,312"
Share Low,Delaware,B.1.617.2 (Delta),0.011534003,"1,312"
Share High,Delaware,B.1.617.2 (Delta),0.026769090,"1,312"
Share,Delaware,B.1.617.3,0,"1,312"
Share Low,Delaware,B.1.617.3,0,"1,312"
Share High,Delaware,B.1.617.3,0,"1,312"
Share,Delaware,B.1.621 (Mu),0,"1,312"
Share Low,Delaware,B.1.621 (Mu),0,"1,312"
Share High,Delaware,B.1.621 (Mu),0,"1,312"
Share,Delaware,BA.2 (Omicron),0.001389033,"1,312"
Share Low,Delaware,BA.2 (Omicron),1.352562009e-07,"1,312"
Share High,Delaware,BA.2 (Omicron),0.016414652,"1,312"
Share,Delaware,Other,0,"1,312"
Share Low,Delaware,Other,0,"1,312"
Share High,Delaware,Other,0,"1,312"
Share,Delaware,P.1,0,"1,312"
Share Low,Delaware,P.1,0,"1,312"
Share High,Delaware,P.1,0,"1,312"
Share,Delaware,P.2,0,"1,312"
Share Low,Delaware,P.2,0,"1,312"
Share High,Delaware,P.2,0,"1,312"
Share,District of Columbia,AY.1 (Delta),0,445
Share Low,District of Columbia,AY.1 (Delta),0,445
Share High,District of Columbia,AY.1 (Delta),0,445
Share,District of Columbia,AY.2 (Delta),0,445
Share Low,District of Columbia,AY.2 (Delta),0,445
Share High,District of Columbia,AY.2 (Delta),0,445
Share,District of Columbia,B.1.1.7 (Alpha),0,445
Share Low,District of Columbia,B.1.1.7 (Alpha),0,445
Share High,District of Columbia,B.1.1.7 (Alpha),0,445
Share,District of Columbia,B.1.1.529 (Omicron),0.987309456,445
Share Low,District of Columbia,B.1.1.529 (Omicron),0.961205006,445
Share High,District of Columbia,B.1.1.529 (Omicron),0.997706950,445
Share,District of Columbia,B.1.351,0,445
Share Low,District of Columbia,B.1.351,0,445
Share High,District of Columbia,B.1.351,0,445
Share,District of Columbia,B.1.427/429,0,445
Share Low,District of Columbia,B.1.427/429,0,445
Share High,District of Columbia,B.1.427/429,0,445
Share,District of Columbia,B.1.525,0,445
Share Low,District of Columbia,B.1.525,0,445
Share High,District of Columbia,B.1.525,0,445
Share,District of Columbia,B.1.526 (Iota),0,445
Share Low,District of Columbia,B.1.526 (Iota),0,445
Share High,District of Columbia,B.1.526 (Iota),0,445
Share,District of Columbia,B.1.617.1,0,445
Share Low,District of Columbia,B.1.617.1,0,445
Share High,District of Columbia,B.1.617.1,0,445
Share,District of Columbia,B.1.617.2 (Delta),0.009631244,445
Share Low,District of Columbia,B.1.617.2 (Delta),0.000608152,445
Share High,District of Columbia,B.1.617.2 (Delta),0.042090874,445
Share,District of Columbia,B.1.617.3,0,445
Share Low,District of Columbia,B.1.617.3,0,445
Share High,District of Columbia,B.1.617.3,0,445
Share,District of Columbia,B.1.621 (Mu),0,445
Share Low,District of Columbia,B.1.621 (Mu),0,445
Share High,District of Columbia,B.1.621 (Mu),0,445
Share,District of Columbia,BA.2 (Omicron),0.003059305,445
Share Low,District of Columbia,BA.2 (Omicron),0.000178139,445
Share High,District of Columbia,BA.2 (Omicron),0.013826572,445
Share,District of Columbia,Other,0,445
Share Low,District of Columbia,Other,0,445
Share High,District of Columbia,Other,0,445
Share,District of Columbia,P.1,0,445
Share Low,District of Columbia,P.1,0,445
Share High,District of Columbia,P.1,0,445
Share,District of Columbia,P.2,0,445
Share Low,District of Columbia,P.2,0,445
Share High,District of Columbia,P.2,0,445
Share,Federated States of Micronesia,AY.1 (Delta),,0
Share Low,Federated States of Micronesia,AY.1 (Delta),0,0
