UpdateDTS,State,Measure Names,Measure Values,samples
2021-07-27T14:45:00Z,Georgia,P.1,0.074889868,454
2021-07-27T14:45:00Z,Georgia,Other lineages,0.107929515,454
2021-07-27T14:45:00Z,Illinois,B.1.1.7,0.343065693,411
2021-07-27T14:45:00Z,Illinois,B.1.351,,411
2021-07-27T14:45:00Z,Illinois,B.1.617.2,0.430656934,411
2021-07-27T14:45:00Z,Illinois,P.1,0.138686131,411
2021-07-27T14:45:00Z,Illinois,Other lineages,0.082725061,411
2021-07-27T14:45:00Z,Missouri,B.1.1.7,0.071351351,925
2021-07-27T14:45:00Z,Missouri,B.1.351,,925
2021-07-27T14:45:00Z,Missouri,B.1.617.2,0.899459459,925
2021-07-27T14:45:00Z,Missouri,P.1,0.011891892,925
2021-07-27T14:45:00Z,Missouri,Other lineages,0.017297297,925
2021-07-27T14:45:00Z,Nevada,B.1.1.7,0.1629667,1982
2021-07-27T14:45:00Z,Nevada,B.1.351,,1982
2021-07-27T14:45:00Z,Nevada,B.1.617.2,0.710393542,1982
2021-07-27T14:45:00Z,Nevada,P.1,0.048940464,1982
2021-07-27T14:45:00Z,Nevada,Other lineages,0.077699294,1982
2021-07-27T14:45:00Z,New Jersey,B.1.1.7,0.254617414,758
2021-07-27T14:45:00Z,New Jersey,B.1.351,,758
2021-07-27T14:45:00Z,New Jersey,B.1.617.2,0.531662269,758
2021-07-27T14:45:00Z,New Jersey,P.1,0.065963061,758
2021-07-27T14:45:00Z,New Jersey,Other lineages,0.147757256,758
2021-07-27T14:45:00Z,New York,B.1.1.7,0.253644315,343
2021-07-27T14:45:00Z,New York,B.1.351,,343
2021-07-27T14:45:00Z,New York,B.1.617.2,0.373177843,343
2021-07-27T14:45:00Z,New York,P.1,0.090379009,343
2021-07-27T14:45:00Z,New York,Other lineages,0.282798834,343
2021-07-27T14:45:00Z,North Carolina,B.1.1.7,0.373589165,886
2021-07-27T14:45:00Z,North Carolina,B.1.351,0.002257336,886
2021-07-27T14:45:00Z,North Carolina,B.1.617.2,0.364559819,886
2021-07-27T14:45:00Z,North Carolina,P.1,0.046275395,886
2021-07-27T14:45:00Z,North Carolina,Other lineages,0.213318284,886
2021-07-27T14:45:00Z,Texas,B.1.1.7,0.343220339,2360
2021-07-27T14:45:00Z,Texas,B.1.351,0.000423729,2360
2021-07-27T14:45:00Z,Texas,B.1.617.2,0.421610169,2360
2021-07-27T14:45:00Z,Texas,P.1,0.064830508,2360
2021-07-27T14:45:00Z,Texas,Other lineages,0.169915254,2360
2021-07-27T14:45:00Z,Washington,B.1.1.7,0.359262229,1247
2021-07-27T14:45:00Z,Washington,B.1.351,0.002405774,1247
2021-07-27T14:45:00Z,Washington,B.1.617.2,0.407377706,1247
2021-07-27T14:45:00Z,Washington,P.1,0.132317562,1247
2021-07-27T14:45:00Z,Washington,Other lineages,0.098636728,1247
2021-07-28T14:45:00Z,Arizona,B.1.1.7,0.3244,487
2021-07-28T14:45:00Z,Arizona,B.1.351,,487
2021-07-28T14:45:00Z,Arizona,B.1.617.2,0.3717,487
2021-07-28T14:45:00Z,Arizona,P.1,0.1869,487
2021-07-28T14:45:00Z,Arizona,Other lineages,0.117,487
2021-07-28T14:45:00Z,California,B.1.1.7,0.2276,4332
2021-07-28T14:45:00Z,California,B.1.351,0.0012,4332
2021-07-28T14:45:00Z,California,B.1.617.2,0.5679,4332
2021-07-28T14:45:00Z,California,P.1,0.09,4332
2021-07-28T14:45:00Z,California,Other lineages,0.1133,4332
2021-07-28T14:45:00Z,Colorado,B.1.1.7,0.2582,1282
2021-07-28T14:45:00Z,Colorado,B.1.351,,1282
2021-07-28T14:45:00Z,Colorado,B.1.617.2,0.6685,1282
2021-07-28T14:45:00Z,Colorado,P.1,0.0382,1282
2021-07-28T14:45:00Z,Colorado,Other lineages,0.0351,1282
2021-07-28T14:45:00Z,Florida,B.1.1.7,0.3378,2688
2021-07-28T14:45:00Z,Florida,B.1.351,4e-04,2688
2021-07-28T14:45:00Z,Florida,B.1.617.2,0.3683,2688
2021-07-28T14:45:00Z,Florida,P.1,0.1339,2688
2021-07-28T14:45:00Z,Florida,Other lineages,0.1596,2688
2021-07-28T14:45:00Z,Georgia,B.1.1.7,0.4272,522
2021-07-28T14:45:00Z,Georgia,B.1.351,,522
2021-07-28T14:45:00Z,Georgia,B.1.617.2,0.3985,522
2021-07-28T14:45:00Z,Georgia,P.1,0.067,522
2021-07-28T14:45:00Z,Georgia,Other lineages,0.1073,522
2021-07-28T14:45:00Z,Illinois,B.1.1.7,0.3112,498
2021-07-28T14:45:00Z,Illinois,B.1.351,,498
2021-07-28T14:45:00Z,Illinois,B.1.617.2,0.49,498
2021-07-28T14:45:00Z,Illinois,P.1,0.1185,498
2021-07-28T14:45:00Z,Illinois,Other lineages,0.0803,498
2021-07-28T14:45:00Z,Massachusetts,B.1.1.7,0.2152,446
2021-07-28T14:45:00Z,Massachusetts,B.1.351,,446
2021-07-28T14:45:00Z,Massachusetts,B.1.617.2,0.2713,446
2021-07-28T14:45:00Z,Massachusetts,P.1,0.1256,446
2021-07-28T14:45:00Z,Massachusetts,Other lineages,0.3879,446
2021-07-28T14:45:00Z,Missouri,B.1.1.7,0.069,1000
2021-07-28T14:45:00Z,Missouri,B.1.351,,1000
2021-07-28T14:45:00Z,Missouri,B.1.617.2,0.903,1000
2021-07-28T14:45:00Z,Missouri,P.1,0.011,1000
2021-07-28T14:45:00Z,Missouri,Other lineages,0.017,1000
2021-07-28T14:45:00Z,Nevada,B.1.1.7,0.1595,2044
2021-07-28T14:45:00Z,Nevada,B.1.351,5e-04,2044
2021-07-28T14:45:00Z,Nevada,B.1.617.2,0.7143,2044
2021-07-28T14:45:00Z,Nevada,P.1,0.0479,2044
2021-07-28T14:45:00Z,Nevada,Other lineages,0.0778,2044
2021-07-28T14:45:00Z,New Jersey,B.1.1.7,0.2293,846
2021-07-28T14:45:00Z,New Jersey,B.1.351,,846
2021-07-28T14:45:00Z,New Jersey,B.1.617.2,0.5662,846
2021-07-28T14:45:00Z,New Jersey,P.1,0.0638,846
2021-07-28T14:45:00Z,New Jersey,Other lineages,0.1407,846
2021-07-28T14:45:00Z,New York,B.1.1.7,0.2289,402
2021-07-28T14:45:00Z,New York,B.1.351,,402
2021-07-28T14:45:00Z,New York,B.1.617.2,0.4104,402
2021-07-28T14:45:00Z,New York,P.1,0.0896,402
2021-07-28T14:45:00Z,New York,Other lineages,0.2711,402
2021-07-28T14:45:00Z,North Carolina,B.1.1.7,0.3562,963
2021-07-28T14:45:00Z,North Carolina,B.1.351,0.0021,963
2021-07-28T14:45:00Z,North Carolina,B.1.617.2,0.3884,963
2021-07-28T14:45:00Z,North Carolina,P.1,0.0498,963
2021-07-28T14:45:00Z,North Carolina,Other lineages,0.2035,963
2021-07-28T14:45:00Z,Oregon,B.1.1.7,0.5705,312
2021-07-28T14:45:00Z,Oregon,B.1.351,,312
2021-07-28T14:45:00Z,Oregon,B.1.617.2,0.1154,312
2021-07-28T14:45:00Z,Oregon,P.1,0.1667,312
2021-07-28T14:45:00Z,Oregon,Other lineages,0.1474,312
2021-07-28T14:45:00Z,Texas,B.1.1.7,0.319,2737
2021-07-28T14:45:00Z,Texas,B.1.351,4e-04,2737
2021-07-28T14:45:00Z,Texas,B.1.617.2,0.4593,2737
2021-07-28T14:45:00Z,Texas,P.1,0.0617,2737
2021-07-28T14:45:00Z,Texas,Other lineages,0.1597,2737
2021-07-28T14:45:00Z,Washington,B.1.1.7,0.3592,1261
2021-07-28T14:45:00Z,Washington,B.1.351,0.0024,1261
2021-07-28T14:45:00Z,Washington,B.1.617.2,0.4068,1261
2021-07-28T14:45:00Z,Washington,P.1,0.1332,1261
2021-07-28T14:45:00Z,Washington,Other lineages,0.0983,1261
2021-07-29T14:46:00Z,Arizona,B.1.1.7,0.3244,487
2021-07-29T14:46:00Z,Arizona,B.1.351,,487
2021-07-29T14:46:00Z,Arizona,B.1.617.2,0.3717,487
2021-07-29T14:46:00Z,Arizona,P.1,0.1869,487
2021-07-29T14:46:00Z,Arizona,Other lineages,0.117,487
2021-07-29T14:46:00Z,California,B.1.1.7,0.2276,4332
2021-07-29T14:46:00Z,California,B.1.351,0.0012,4332
2021-07-29T14:46:00Z,California,B.1.617.2,0.5679,4332
2021-07-29T14:46:00Z,California,P.1,0.09,4332
2021-07-29T14:46:00Z,California,Other lineages,0.1133,4332
2021-07-29T14:46:00Z,Colorado,B.1.1.7,0.2582,1282
2021-07-29T14:46:00Z,Colorado,B.1.351,,1282
2021-07-29T14:46:00Z,Colorado,B.1.617.2,0.6685,1282
2021-07-29T14:46:00Z,Colorado,P.1,0.0382,1282
2021-07-29T14:46:00Z,Colorado,Other lineages,0.0351,1282
2021-07-29T14:46:00Z,Florida,B.1.1.7,0.3378,2688
2021-07-29T14:46:00Z,Florida,B.1.351,4e-04,2688
2021-07-29T14:46:00Z,Florida,B.1.617.2,0.3683,2688
2021-07-29T14:46:00Z,Florida,P.1,0.1339,2688
2021-07-29T14:46:00Z,Florida,Other lineages,0.1596,2688
2021-07-29T14:46:00Z,Georgia,B.1.1.7,0.4272,522
2021-07-29T14:46:00Z,Georgia,B.1.351,,522
2021-07-29T14:46:00Z,Georgia,B.1.617.2,0.3985,522
2021-07-29T14:46:00Z,Georgia,P.1,0.067,522
2021-07-29T14:46:00Z,Georgia,Other lineages,0.1073,522
2021-07-29T14:46:00Z,Illinois,B.1.1.7,0.3112,498
2021-07-29T14:46:00Z,Illinois,B.1.351,,498
2021-07-29T14:46:00Z,Illinois,B.1.617.2,0.49,498
2021-07-29T14:46:00Z,Illinois,P.1,0.1185,498
2021-07-29T14:46:00Z,Illinois,Other lineages,0.0803,498
2021-07-29T14:46:00Z,Massachusetts,B.1.1.7,0.2152,446
2021-07-29T14:46:00Z,Massachusetts,B.1.351,,446
2021-07-29T14:46:00Z,Massachusetts,B.1.617.2,0.2713,446
2021-07-29T14:46:00Z,Massachusetts,P.1,0.1256,446
2021-07-29T14:46:00Z,Massachusetts,Other lineages,0.3879,446
2021-07-29T14:46:00Z,Missouri,B.1.1.7,0.069,1000
2021-07-29T14:46:00Z,Missouri,B.1.351,,1000
2021-07-29T14:46:00Z,Missouri,B.1.617.2,0.903,1000
2021-07-29T14:46:00Z,Missouri,P.1,0.011,1000
2021-07-29T14:46:00Z,Missouri,Other lineages,0.017,1000
2021-07-29T14:46:00Z,Nevada,B.1.1.7,0.1595,2044
2021-07-29T14:46:00Z,Nevada,B.1.351,5e-04,2044
2021-07-29T14:46:00Z,Nevada,B.1.617.2,0.7143,2044
2021-07-29T14:46:00Z,Nevada,P.1,0.0479,2044
2021-07-29T14:46:00Z,Nevada,Other lineages,0.0778,2044
2021-07-29T14:46:00Z,New Jersey,B.1.1.7,0.2293,846
2021-07-29T14:46:00Z,New Jersey,B.1.351,,846
2021-07-29T14:46:00Z,New Jersey,B.1.617.2,0.5662,846
2021-07-29T14:46:00Z,New Jersey,P.1,0.0638,846
2021-07-29T14:46:00Z,New Jersey,Other lineages,0.1407,846
2021-07-29T14:46:00Z,New York,B.1.1.7,0.2289,402
2021-07-29T14:46:00Z,New York,B.1.351,,402
2021-07-29T14:46:00Z,New York,B.1.617.2,0.4104,402
2021-07-29T14:46:00Z,New York,P.1,0.0896,402
2021-07-29T14:46:00Z,New York,Other lineages,0.2711,402
2021-07-29T14:46:00Z,North Carolina,B.1.1.7,0.3562,963
2021-07-29T14:46:00Z,North Carolina,B.1.351,0.0021,963
2021-07-29T14:46:00Z,North Carolina,B.1.617.2,0.3884,963
2021-07-29T14:46:00Z,North Carolina,P.1,0.0498,963
2021-07-29T14:46:00Z,North Carolina,Other lineages,0.2035,963
2021-07-29T14:46:00Z,Oregon,B.1.1.7,0.5705,312
2021-07-29T14:46:00Z,Oregon,B.1.351,,312
2021-07-29T14:46:00Z,Oregon,B.1.617.2,0.1154,312
2021-07-29T14:46:00Z,Oregon,P.1,0.1667,312
2021-07-29T14:46:00Z,Oregon,Other lineages,0.1474,312
2021-07-29T14:46:00Z,Texas,B.1.1.7,0.319,2737
2021-07-29T14:46:00Z,Texas,B.1.351,4e-04,2737
2021-07-29T14:46:00Z,Texas,B.1.617.2,0.4593,2737
2021-07-29T14:46:00Z,Texas,P.1,0.0617,2737
2021-07-29T14:46:00Z,Texas,Other lineages,0.1597,2737
2021-07-29T14:46:00Z,Washington,B.1.1.7,0.3592,1261
2021-07-29T14:46:00Z,Washington,B.1.351,0.0024,1261
2021-07-29T14:46:00Z,Washington,B.1.617.2,0.4068,1261
2021-07-29T14:46:00Z,Washington,P.1,0.1332,1261
2021-07-29T14:46:00Z,Washington,Other lineages,0.0983,1261
2021-07-30T14:44:00Z,Arizona,B.1.1.7,0.3244,487
2021-07-30T14:44:00Z,Arizona,B.1.351,,487
2021-07-30T14:44:00Z,Arizona,B.1.617.2,0.3717,487
2021-07-30T14:44:00Z,Arizona,P.1,0.1869,487
2021-07-30T14:44:00Z,Arizona,Other lineages,0.117,487
2021-07-30T14:44:00Z,California,B.1.1.7,0.2276,4332
2021-07-30T14:44:00Z,California,B.1.351,0.0012,4332
2021-07-30T14:44:00Z,California,B.1.617.2,0.5679,4332
2021-07-30T14:44:00Z,California,P.1,0.09,4332
2021-07-30T14:44:00Z,California,Other lineages,0.1133,4332
2021-07-30T14:44:00Z,Colorado,B.1.1.7,0.2582,1282
2021-07-30T14:44:00Z,Colorado,B.1.351,,1282
2021-07-30T14:44:00Z,Colorado,B.1.617.2,0.6685,1282
2021-07-30T14:44:00Z,Colorado,P.1,0.0382,1282
2021-07-30T14:44:00Z,Colorado,Other lineages,0.0351,1282
2021-07-30T14:44:00Z,Florida,B.1.1.7,0.3378,2688
2021-07-30T14:44:00Z,Florida,B.1.351,4e-04,2688
2021-07-30T14:44:00Z,Florida,B.1.617.2,0.3683,2688
2021-07-30T14:44:00Z,Florida,P.1,0.1339,2688
2021-07-30T14:44:00Z,Florida,Other lineages,0.1596,2688
2021-07-30T14:44:00Z,Georgia,B.1.1.7,0.4272,522
2021-07-30T14:44:00Z,Georgia,B.1.351,,522
2021-07-30T14:44:00Z,Georgia,B.1.617.2,0.3985,522
2021-07-30T14:44:00Z,Georgia,P.1,0.067,522
2021-07-30T14:44:00Z,Georgia,Other lineages,0.1073,522
2021-07-30T14:44:00Z,Illinois,B.1.1.7,0.3112,498
2021-07-30T14:44:00Z,Illinois,B.1.351,,498
2021-07-30T14:44:00Z,Illinois,B.1.617.2,0.49,498
2021-07-30T14:44:00Z,Illinois,P.1,0.1185,498
2021-07-30T14:44:00Z,Illinois,Other lineages,0.0803,498
2021-07-30T14:44:00Z,Massachusetts,B.1.1.7,0.2152,446
2021-07-30T14:44:00Z,Massachusetts,B.1.351,,446
2021-07-30T14:44:00Z,Massachusetts,B.1.617.2,0.2713,446
2021-07-30T14:44:00Z,Massachusetts,P.1,0.1256,446
2021-07-30T14:44:00Z,Massachusetts,Other lineages,0.3879,446
2021-07-30T14:44:00Z,Missouri,B.1.1.7,0.069,1000
2021-07-30T14:44:00Z,Missouri,B.1.351,,1000
2021-07-30T14:44:00Z,Missouri,B.1.617.2,0.903,1000
2021-07-30T14:44:00Z,Missouri,P.1,0.011,1000
2021-07-30T14:44:00Z,Missouri,Other lineages,0.017,1000
2021-07-30T14:44:00Z,Nevada,B.1.1.7,0.1595,2044
2021-07-30T14:44:00Z,Nevada,B.1.351,5e-04,2044
2021-07-30T14:44:00Z,Nevada,B.1.617.2,0.7143,2044
2021-07-30T14:44:00Z,Nevada,P.1,0.0479,2044
2021-07-30T14:44:00Z,Nevada,Other lineages,0.0778,2044
2021-07-30T14:44:00Z,New Jersey,B.1.1.7,0.2293,846
2021-07-30T14:44:00Z,New Jersey,B.1.351,,846
2021-07-30T14:44:00Z,New Jersey,B.1.617.2,0.5662,846
2021-07-30T14:44:00Z,New Jersey,P.1,0.0638,846
2021-07-30T14:44:00Z,New Jersey,Other lineages,0.1407,846
2021-07-30T14:44:00Z,New York,B.1.1.7,0.2289,402
2021-07-30T14:44:00Z,New York,B.1.351,,402
2021-07-30T14:44:00Z,New York,B.1.617.2,0.4104,402
2021-07-30T14:44:00Z,New York,P.1,0.0896,402
2021-07-30T14:44:00Z,New York,Other lineages,0.2711,402
2021-07-30T14:44:00Z,North Carolina,B.1.1.7,0.3562,963
2021-07-30T14:44:00Z,North Carolina,B.1.351,0.0021,963
2021-07-30T14:44:00Z,North Carolina,B.1.617.2,0.3884,963
2021-07-30T14:44:00Z,North Carolina,P.1,0.0498,963
2021-07-30T14:44:00Z,North Carolina,Other lineages,0.2035,963
2021-07-30T14:44:00Z,Oregon,B.1.1.7,0.5705,312
2021-07-30T14:44:00Z,Oregon,B.1.351,,312
2021-07-30T14:44:00Z,Oregon,B.1.617.2,0.1154,312
2021-07-30T14:44:00Z,Oregon,P.1,0.1667,312
2021-07-30T14:44:00Z,Oregon,Other lineages,0.1474,312
2021-07-30T14:44:00Z,Texas,B.1.1.7,0.319,2737
2021-07-30T14:44:00Z,Texas,B.1.351,4e-04,2737
2021-07-30T14:44:00Z,Texas,B.1.617.2,0.4593,2737
2021-07-30T14:44:00Z,Texas,P.1,0.0617,2737
2021-07-30T14:44:00Z,Texas,Other lineages,0.1597,2737
2021-07-30T14:44:00Z,Washington,B.1.1.7,0.3592,1261
2021-07-30T14:44:00Z,Washington,B.1.351,0.0024,1261
2021-07-30T14:44:00Z,Washington,B.1.617.2,0.4068,1261
2021-07-30T14:44:00Z,Washington,P.1,0.1332,1261
2021-07-30T14:44:00Z,Washington,Other lineages,0.0983,1261
2021-07-31T14:45:00Z,Arizona,B.1.1.7,0.3244,487
2021-07-31T14:45:00Z,Arizona,B.1.351,,487
2021-07-31T14:45:00Z,Arizona,B.1.617.2,0.3717,487
2021-07-31T14:45:00Z,Arizona,P.1,0.1869,487
2021-07-31T14:45:00Z,Arizona,Other lineages,0.117,487
2021-07-31T14:45:00Z,California,B.1.1.7,0.2276,4332
2021-07-31T14:45:00Z,California,B.1.351,0.0012,4332
2021-07-31T14:45:00Z,California,B.1.617.2,0.5679,4332
2021-07-31T14:45:00Z,California,P.1,0.09,4332
2021-07-31T14:45:00Z,California,Other lineages,0.1133,4332
2021-07-31T14:45:00Z,Colorado,B.1.1.7,0.2582,1282
2021-07-31T14:45:00Z,Colorado,B.1.351,,1282
2021-07-31T14:45:00Z,Colorado,B.1.617.2,0.6685,1282
2021-07-31T14:45:00Z,Colorado,P.1,0.0382,1282
2021-07-31T14:45:00Z,Colorado,Other lineages,0.0351,1282
2021-07-31T14:45:00Z,Florida,B.1.1.7,0.3378,2688
2021-07-31T14:45:00Z,Florida,B.1.351,4e-04,2688
2021-07-31T14:45:00Z,Florida,B.1.617.2,0.3683,2688
2021-07-31T14:45:00Z,Florida,P.1,0.1339,2688
2021-07-31T14:45:00Z,Florida,Other lineages,0.1596,2688
2021-07-31T14:45:00Z,Georgia,B.1.1.7,0.4272,522
2021-07-31T14:45:00Z,Georgia,B.1.351,,522
2021-07-31T14:45:00Z,Georgia,B.1.617.2,0.3985,522
2021-07-31T14:45:00Z,Georgia,P.1,0.067,522
2021-07-31T14:45:00Z,Georgia,Other lineages,0.1073,522
2021-07-31T14:45:00Z,Illinois,B.1.1.7,0.3112,498
2021-07-31T14:45:00Z,Illinois,B.1.351,,498
2021-07-31T14:45:00Z,Illinois,B.1.617.2,0.49,498
2021-07-31T14:45:00Z,Illinois,P.1,0.1185,498
2021-07-31T14:45:00Z,Illinois,Other lineages,0.0803,498
2021-07-31T14:45:00Z,Massachusetts,B.1.1.7,0.2152,446
2021-07-31T14:45:00Z,Massachusetts,B.1.351,,446
2021-07-31T14:45:00Z,Massachusetts,B.1.617.2,0.2713,446
2021-07-31T14:45:00Z,Massachusetts,P.1,0.1256,446
2021-07-31T14:45:00Z,Massachusetts,Other lineages,0.3879,446
2021-07-31T14:45:00Z,Missouri,B.1.1.7,0.069,1000
2021-07-31T14:45:00Z,Missouri,B.1.351,,1000
2021-07-31T14:45:00Z,Missouri,B.1.617.2,0.903,1000
2021-07-31T14:45:00Z,Missouri,P.1,0.011,1000
2021-07-31T14:45:00Z,Missouri,Other lineages,0.017,1000
2021-07-31T14:45:00Z,Nevada,B.1.1.7,0.1595,2044
2021-07-31T14:45:00Z,Nevada,B.1.351,5e-04,2044
2021-07-31T14:45:00Z,Nevada,B.1.617.2,0.7143,2044
2021-07-31T14:45:00Z,Nevada,P.1,0.0479,2044
2021-07-31T14:45:00Z,Nevada,Other lineages,0.0778,2044
2021-07-31T14:45:00Z,New Jersey,B.1.1.7,0.2293,846
2021-07-31T14:45:00Z,New Jersey,B.1.351,,846
2021-07-31T14:45:00Z,New Jersey,B.1.617.2,0.5662,846
2021-07-31T14:45:00Z,New Jersey,P.1,0.0638,846
2021-07-31T14:45:00Z,New Jersey,Other lineages,0.1407,846
2021-07-31T14:45:00Z,New York,B.1.1.7,0.2289,402
2021-07-31T14:45:00Z,New York,B.1.351,,402
2021-07-31T14:45:00Z,New York,B.1.617.2,0.4104,402
2021-07-31T14:45:00Z,New York,P.1,0.0896,402
2021-07-31T14:45:00Z,New York,Other lineages,0.2711,402
2021-07-31T14:45:00Z,North Carolina,B.1.1.7,0.3562,963
2021-07-31T14:45:00Z,North Carolina,B.1.351,0.0021,963
2021-07-31T14:45:00Z,North Carolina,B.1.617.2,0.3884,963
2021-07-31T14:45:00Z,North Carolina,P.1,0.0498,963
2021-07-31T14:45:00Z,North Carolina,Other lineages,0.2035,963
2021-07-31T14:45:00Z,Oregon,B.1.1.7,0.5705,312
2021-07-31T14:45:00Z,Oregon,B.1.351,,312
2021-07-31T14:45:00Z,Oregon,B.1.617.2,0.1154,312
2021-07-31T14:45:00Z,Oregon,P.1,0.1667,312
2021-07-31T14:45:00Z,Oregon,Other lineages,0.1474,312
2021-07-31T14:45:00Z,Texas,B.1.1.7,0.319,2737
2021-07-31T14:45:00Z,Texas,B.1.351,4e-04,2737
2021-07-31T14:45:00Z,Texas,B.1.617.2,0.4593,2737
2021-07-31T14:45:00Z,Texas,P.1,0.0617,2737
2021-07-31T14:45:00Z,Texas,Other lineages,0.1597,2737
2021-07-31T14:45:00Z,Washington,B.1.1.7,0.3592,1261
2021-07-31T14:45:00Z,Washington,B.1.351,0.0024,1261
2021-07-31T14:45:00Z,Washington,B.1.617.2,0.4068,1261
2021-07-31T14:45:00Z,Washington,P.1,0.1332,1261
2021-07-31T14:45:00Z,Washington,Other lineages,0.0983,1261
2021-08-01T14:44:00Z,Arizona,B.1.1.7,0.3244,487
2021-08-01T14:44:00Z,Arizona,B.1.351,,487
2021-08-01T14:44:00Z,Arizona,B.1.617.2,0.3717,487
2021-08-01T14:44:00Z,Arizona,P.1,0.1869,487
2021-08-01T14:44:00Z,Arizona,Other lineages,0.117,487
2021-08-01T14:44:00Z,California,B.1.1.7,0.2276,4332
2021-08-01T14:44:00Z,California,B.1.351,0.0012,4332
2021-08-01T14:44:00Z,California,B.1.617.2,0.5679,4332
2021-08-01T14:44:00Z,California,P.1,0.09,4332
2021-08-01T14:44:00Z,California,Other lineages,0.1133,4332
2021-08-01T14:44:00Z,Colorado,B.1.1.7,0.2582,1282
2021-08-01T14:44:00Z,Colorado,B.1.351,,1282
2021-08-01T14:44:00Z,Colorado,B.1.617.2,0.6685,1282
2021-08-01T14:44:00Z,Colorado,P.1,0.0382,1282
2021-08-01T14:44:00Z,Colorado,Other lineages,0.0351,1282
2021-08-01T14:44:00Z,Florida,B.1.1.7,0.3378,2688
2021-08-01T14:44:00Z,Florida,B.1.351,4e-04,2688
2021-08-01T14:44:00Z,Florida,B.1.617.2,0.3683,2688
2021-08-01T14:44:00Z,Florida,P.1,0.1339,2688
2021-08-01T14:44:00Z,Florida,Other lineages,0.1596,2688
2021-08-01T14:44:00Z,Georgia,B.1.1.7,0.4272,522
2021-08-01T14:44:00Z,Georgia,B.1.351,,522
2021-08-01T14:44:00Z,Georgia,B.1.617.2,0.3985,522
2021-08-01T14:44:00Z,Georgia,P.1,0.067,522
2021-08-01T14:44:00Z,Georgia,Other lineages,0.1073,522
2021-08-01T14:44:00Z,Illinois,B.1.1.7,0.3112,498
2021-08-01T14:44:00Z,Illinois,B.1.351,,498
2021-08-01T14:44:00Z,Illinois,B.1.617.2,0.49,498
2021-08-01T14:44:00Z,Illinois,P.1,0.1185,498
2021-08-01T14:44:00Z,Illinois,Other lineages,0.0803,498
2021-08-01T14:44:00Z,Massachusetts,B.1.1.7,0.2152,446
2021-08-01T14:44:00Z,Massachusetts,B.1.351,,446
2021-08-01T14:44:00Z,Massachusetts,B.1.617.2,0.2713,446
2021-08-01T14:44:00Z,Massachusetts,P.1,0.1256,446
2021-08-01T14:44:00Z,Massachusetts,Other lineages,0.3879,446
2021-08-01T14:44:00Z,Missouri,B.1.1.7,0.069,1000
2021-08-01T14:44:00Z,Missouri,B.1.351,,1000
2021-08-01T14:44:00Z,Missouri,B.1.617.2,0.903,1000
2021-08-01T14:44:00Z,Missouri,P.1,0.011,1000
2021-08-01T14:44:00Z,Missouri,Other lineages,0.017,1000
2021-08-01T14:44:00Z,Nevada,B.1.1.7,0.1595,2044
2021-08-01T14:44:00Z,Nevada,B.1.351,5e-04,2044
2021-08-01T14:44:00Z,Nevada,B.1.617.2,0.7143,2044
2021-08-01T14:44:00Z,Nevada,P.1,0.0479,2044
2021-08-01T14:44:00Z,Nevada,Other lineages,0.0778,2044
2021-08-01T14:44:00Z,New Jersey,B.1.1.7,0.2293,846
2021-08-01T14:44:00Z,New Jersey,B.1.351,,846
2021-08-01T14:44:00Z,New Jersey,B.1.617.2,0.5662,846
2021-08-01T14:44:00Z,New Jersey,P.1,0.0638,846
2021-08-01T14:44:00Z,New Jersey,Other lineages,0.1407,846
2021-08-01T14:44:00Z,New York,B.1.1.7,0.2289,402
2021-08-01T14:44:00Z,New York,B.1.351,,402
2021-08-01T14:44:00Z,New York,B.1.617.2,0.4104,402
2021-08-01T14:44:00Z,New York,P.1,0.0896,402
2021-08-01T14:44:00Z,New York,Other lineages,0.2711,402
2021-08-01T14:44:00Z,North Carolina,B.1.1.7,0.3562,963
2021-08-01T14:44:00Z,North Carolina,B.1.351,0.0021,963
2021-08-01T14:44:00Z,North Carolina,B.1.617.2,0.3884,963
2021-08-01T14:44:00Z,North Carolina,P.1,0.0498,963
2021-08-01T14:44:00Z,North Carolina,Other lineages,0.2035,963
2021-08-01T14:44:00Z,Oregon,B.1.1.7,0.5705,312
2021-08-01T14:44:00Z,Oregon,B.1.351,,312
2021-08-01T14:44:00Z,Oregon,B.1.617.2,0.1154,312
2021-08-01T14:44:00Z,Oregon,P.1,0.1667,312
2021-08-01T14:44:00Z,Oregon,Other lineages,0.1474,312
2021-08-01T14:44:00Z,Texas,B.1.1.7,0.319,2737
2021-08-01T14:44:00Z,Texas,B.1.351,4e-04,2737
2021-08-01T14:44:00Z,Texas,B.1.617.2,0.4593,2737
2021-08-01T14:44:00Z,Texas,P.1,0.0617,2737
2021-08-01T14:44:00Z,Texas,Other lineages,0.1597,2737
2021-08-01T14:44:00Z,Washington,B.1.1.7,0.3592,1261
2021-08-01T14:44:00Z,Washington,B.1.351,0.0024,1261
2021-08-01T14:44:00Z,Washington,B.1.617.2,0.4068,1261
2021-08-01T14:44:00Z,Washington,P.1,0.1332,1261
2021-08-01T14:44:00Z,Washington,Other lineages,0.0983,1261
2021-08-02T14:45:00Z,Arizona,B.1.1.7,0.3244,487
2021-08-02T14:45:00Z,Arizona,B.1.351,,487
2021-08-02T14:45:00Z,Arizona,B.1.617.2,0.3717,487
2021-08-02T14:45:00Z,Arizona,P.1,0.1869,487
2021-08-02T14:45:00Z,Arizona,Other lineages,0.117,487
